,1190.0,1276.0,1262.0,1269.0,1202.0,1266.0,1267.0,1268.0,1245.0,1260.0
1190.0,0.0,0.2,0.15,0.55,0.45,0.7,0.4,0.6,0.4,0.4
1276.0,0.2,0.0,0.15,0.35,0.35,0.5,0.2,0.45,0.45,0.35
1262.0,0.15,0.15,0.0,0.35,0.3,0.55,0.25,0.45,0.2,0.2
1269.0,0.55,0.35,0.35,0.0,0.6,0.35,0.5,0.25,0.5,0.45
1202.0,0.45,0.35,0.3,0.6,0.0,0.3,0.4,0.3,0.1,0.0
1266.0,0.7,0.5,0.55,0.35,0.3,0.0,0.25,0.1,0.35,0.3
1267.0,0.4,0.2,0.25,0.5,0.4,0.25,0.0,0.25,0.2,0.2
1268.0,0.6,0.45,0.45,0.25,0.3,0.1,0.25,0.0,0.45,0.4
1245.0,0.4,0.45,0.2,0.5,0.1,0.35,0.2,0.45,0.0,0.1
1260.0,0.4,0.35,0.2,0.45,0.0,0.3,0.2,0.4,0.1,0.0
